date,qis_composite,qis_momentum,qis_value,qis_carry,qis_low_vol
2006-02-06,0.0011657683974043778,0.0017695005602290812,-0.00674556560914703,0.008379358448883939,0.0012597801896515218
2006-02-07,0.0014849249227915928,-0.003669202562178731,0.002597041234504123,0.006241316635160296,0.0007705443836806832
2006-02-08,0.0007737554135868966,0.0020885296209838897,-0.0035473476815935405,0.007109094460785106,-0.002555254745827869
2006-02-09,0.001431287710988487,0.0022954564027073752,0.0014232369014485226,-0.0026691361450438093,0.00467559368484186
2006-02-10,-0.0021678368090570074,-0.0029954732814841474,0.0005495324916263086,-0.006893969883319682,0.0006685634369494911
2006-02-13,-0.0003369736275535705,0.005175138977336687,-0.0012687230173658265,-0.0045942877809955025,-0.0006600226891896409
2006-02-14,-0.0019071236275449983,-0.008569094417479458,0.0028676686988217655,-0.0017702676010803015,-0.00015680119044199857
2006-02-15,-0.0023313074849639613,-0.0013014790126127116,0.0004062178994736164,-0.01026654676349905,0.0018365779367823004
2006-02-16,0.00028333713971474253,0.0037396743988223147,-0.0005942108009206748,-0.0018980175354440544,-0.00011409750359861546
2006-02-17,-0.0010680190957972355,-0.0015735146084123412,-0.0018619616530750618,-0.000690903811088038,-0.00014569631061350064
2006-02-20,-0.00044685281643984756,-0.0010643350808127896,0.000598671676027072,-0.005509447272662299,0.004187699411688626
2006-02-21,-0.002201076239815827,-0.0006298741021324754,0.0014175987486320946,-0.0043896953229657695,-0.0052023342827971575
2006-02-22,-0.003955226884348621,-0.005025697804944765,-0.005449178316703682,-0.0007743353459756619,-0.0045716960697703745
2006-02-23,0.0026688137064006454,0.007632976020886679,-0.0018225855253396937,0.0017694887022571275,0.0030953756277984678
2006-02-24,-0.0016096282736089546,-0.006174939298102217,-0.005823611833608812,-0.0037297460379001396,0.009289784075175353
2006-02-27,0.0017834588999856653,0.0022423106133860286,-6.717215461738416e-05,0.0014871255733268024,0.0034715715678472142
2006-02-28,0.0019127445668832648,0.0028438320695231005,-0.003199477786080536,0.0008018468734924042,0.0072047771105980905
2006-03-01,-0.0005717203774310726,-0.005737661044829068,0.004528659853697086,0.00040515990335986054,-0.0014830402219521686
2006-03-02,-6.364183049706014e-05,0.0006986087544577403,0.0039727336231336185,-0.0026766993399642497,-0.0022492103596153494
2006-03-03,-0.0035904466497995603,-0.005492048841966257,-0.005072762459484266,-0.0056812386588496145,0.0018842633611018988
2006-03-06,0.005147183779364097,0.009000839171728097,0.00014564873991638672,0.007679062781713536,0.0037631844240983703
2006-03-07,-0.0012443624579831674,-0.006935562972673335,0.0037787788944790924,0.002977800539811037,-0.004798466293549464
2006-03-08,-0.00018253274388765957,-0.003881069272298919,-0.0008351745939437914,0.004633272431187042,-0.0006471595404949694
2006-03-09,-0.002889354313075628,-0.007473797430701992,-0.003969875136258015,-0.00017035954876479687,5.66148634222927e-05
2006-03-10,-0.004320312028575678,-0.008314602825334645,-0.006034615698132917,-0.0005248715164334833,-0.0024071580744016692
2006-03-13,0.003914882822813286,0.01026180938580441,0.005001971989542807,0.0023620185210222445,-0.001966268605116313
2006-03-14,0.0010968292660412467,0.0036572542978971826,0.0052766326492805935,-0.007891802482593902,0.003345232599581113
2006-03-15,-0.0006702733826062933,0.0011218607499546597,-0.0010202219105993006,-0.004716703002271745,0.001933970632491213
2006-03-16,0.00011538003512581783,-0.003897950860928394,0.004502321984552977,-0.0033194438507172376,0.0031765928675959263
2006-03-17,-0.0027677402858903325,0.005955512235749273,-0.0166524333706127,-0.001806036815596982,0.0014319968068990793
2006-03-20,-0.001022827748661592,-0.00495401809420308,0.007685257567924135,-0.003680680630413995,-0.0031418698379534274
2006-03-21,0.001982588293038534,0.005237552865443443,-0.0007310632505417109,0.0016659541783523642,0.0017579093789000398
2006-03-22,-0.0017944907473557816,-0.005258209176185719,0.0009625277050447525,0.0005575612440170865,-0.0034398427622992474
2006-03-23,-3.9893557955687775e-05,-0.0038219216600685357,-0.0016584345290027195,0.006340368663488165,-0.0010195867062396608
2006-03-24,0.00510880418148516,0.005014825279115894,0.008071647801616467,0.011106665253727029,-0.003757921608518751
2006-03-27,-0.0019239497394925992,0.005679696019841819,-0.005855052880058467,-0.005370233432505551,-0.0021502086652481975
2006-03-28,0.0034671577764016502,0.004001820948054674,0.008518134463514643,0.0008479676367188055,0.0005007080573184767
2006-03-29,-0.00117478883652789,-0.006374230161795487,0.0024053751057886595,0.0008401215035125783,-0.0015704217936173108
2006-03-30,-0.00048265498848803817,-0.0025760195016046416,0.0036889044421983125,0.00013580509558862829,-0.003179309990134452
2006-03-31,-0.00015180837974505855,0.001226464405310359,-0.0017076842806325397,-0.004585214019765731,0.004459200376107678
2006-04-03,-0.004127344851672975,-0.005111871948656718,-0.007258175536971676,-0.003846047875443753,-0.0002932840456197519
2006-04-04,0.0034326076715655283,0.008874348857220968,0.005434230325609136,0.0012585018032699607,-0.001836650299837952
2006-04-05,-0.0052177604869965985,-0.014892748276344627,0.0019242495589493753,-0.003970189294700014,-0.003932353935891127
2006-04-06,-0.000701275603977635,-0.004667502604204143,0.007878409551580564,0.0009007360803738713,-0.006916745443660831
2006-04-07,-0.0013696007240320924,-0.002971872007243942,-0.0009398783125497453,-0.0008861239097832819,-0.0006805286665514001
2006-04-10,-0.006030633954375679,-0.017677065903961287,-0.002218088349186741,0.0008230653365890197,-0.005050446900943704
2006-04-11,-0.00042103576282713907,-0.008557321552068987,0.008028450741511046,-0.00400524725073796,0.0028499750099873445
2006-04-12,0.00408454583064742,0.004177048922864563,0.010998151213735556,0.0008927867890109447,0.0002701963969786138
2006-04-13,0.0007507862733922527,0.00042886421693763695,0.00021172366756812044,-0.0036862230561188463,0.0060487802651820995
2006-04-14,0.0019869505960108157,0.010147920697149869,-0.004109003700319958,0.0009070137272233047,0.001001871659990047
2006-04-17,0.004560732707287868,0.009972106893074852,0.004754007647962941,0.006104594443376413,-0.0025877781552627347
2006-04-18,-0.00097829685934476,0.0029660310093884883,-0.0012814310826629077,0.001349243303990537,-0.006947030668095158
2006-04-19,0.002648112215058429,0.0022113107332600223,0.0035562310286796576,0.0016177276753840894,0.0032071794229099476
2006-04-20,-0.0004016705821613502,0.0006534221832442092,-0.0013112264465701324,0.003801954723545475,-0.0047508327888649525
2006-04-21,-0.0037090255431390766,-0.016487349356639713,0.009025856171317235,-0.005990697851663604,-0.0013839111355702246
2006-04-24,0.0004776317067689737,-0.008546803954143001,-0.003807002573549434,0.007778144377237481,0.006486188977530849
2006-04-25,0.00044177426808533543,0.0008722912959906955,0.002883077268636375,-0.004456301646422033,0.002468030154136305
2006-04-26,0.0018040947565842937,0.0041186924442110605,-0.002611949580830177,0.004077353093548116,0.0016322830694081752
2006-04-27,0.0019613727935375207,0.002062843536286475,-0.0014372620283104507,0.00349197616179712,0.003727933504376938
2006-04-28,-0.0019385055575962993,-0.0053839056152688546,-0.0021774058173006424,-0.0037797670245032873,0.003587056226687586
2006-05-01,0.005317693113810931,0.006143199763913933,0.004346244285650591,0.004647182396855284,0.006134146008823919
2006-05-02,0.0038045603185352843,0.009576614839660604,0.0053653596202365515,0.002393560664083871,-0.0021172938498398887
2006-05-03,0.004183779865020154,0.006146874320799437,0.003320812097043266,0.008532435158931616,-0.0012650021166937015
2006-05-04,0.0009355208249725989,0.006471985056411018,-0.0004534785528011241,0.0010511328399014648,-0.0033275560436209625
2006-05-05,-0.0006440734062529269,-0.0032846961621931926,0.0009534762318891708,-0.00028021840439268616,3.514470968500049e-05
2006-05-08,0.002462909228775297,0.007015843132749451,0.005248333051706909,-0.002071476690131488,-0.0003410625792236845
2006-05-09,-0.0018449268232543278,0.001156288359762238,0.005427431623534523,-0.0074890614596351875,-0.006474365816678885
2006-05-10,-0.003787682049320396,0.0034605921673081757,-0.015093699010081413,-0.001204838962682756,-0.0023127823918255904
2006-05-11,0.001433842375172938,0.0025400994696624366,-0.0013846244867022556,-0.0010181848654723664,0.005598079383203937
2006-05-12,0.00019895832021391653,-0.0005272015916581182,-0.0011126976801315112,0.0013539806652069263,0.001081751887438369
2006-05-15,-0.0011101437448035564,-0.005179411133508627,0.003953035549380441,-0.006076882170582936,0.002862682775496897
2006-05-16,-0.0004128899624091909,-0.00027931710782045066,-0.00021982479519639926,-0.0008555320867675218,-0.00029688585985239186
2006-05-17,0.0016139638448102445,0.006454109150389033,0.004236116672392533,0.002739442491654878,-0.0069738129351954664
2006-05-18,-0.001412495015997016,-0.0025429409302617297,-0.005956701589444182,0.003177130381031269,-0.00032746792531342084
2006-05-19,0.000898031599349551,0.0058656540268606314,0.001633100677077214,-0.008002601369259229,0.0040959730627195875
2006-05-22,0.0022835650591892243,0.004881204031271338,0.005262416489825304,0.0033133730500609637,-0.004322733334400709
2006-05-23,-0.0019379681296520146,-0.0016450333573606,-0.008200235004504834,-0.0008888760581131573,0.0029822719013705328
2006-05-24,0.004126366280174806,0.008986713559424129,0.014409749090650119,-0.0006174085877589843,-0.00627358894161604
2006-05-25,-0.001271073416224177,-0.002001638265351098,0.006910418769180097,-0.010228120034634733,0.0002350458659090254
2006-05-26,0.004728752056078313,0.009747346644930498,0.00016640266252888504,0.00678444246758899,0.002216816449264878
2006-05-29,-0.0004019964939856117,0.002972838168048908,-0.004537902346605927,0.0009780225014350181,-0.0010209442988204458
2006-05-30,0.000563335293294233,0.00013814934631041118,-0.0008339093395939798,-0.006554693020447283,0.009503794186907784
2006-05-31,-0.0011432853113039995,-0.005354527776174525,0.00063384487904161,0.001852896129660599,-0.0017053544777436817
2006-06-01,0.0005072755474991506,-0.00031789195141582855,0.0026570520246356217,0.0017174198425868666,-0.0020274777258100568
2006-06-02,0.0035355428840182957,-0.0010454690475470135,0.008666677465706254,0.005589325690840708,0.0009316374270732347
2006-06-05,-0.003522726967028458,-0.007688426930917663,-0.002540494447821815,-0.0011671864138761679,-0.0026948000754981848
2006-06-06,-0.0007053653740293987,-0.0011327530713408163,0.003348995066958472,0.00025131039028250806,-0.005289013882017759
2006-06-07,-0.0046550545482255705,-0.004825388851380362,-0.007168654451428468,-0.002636103268657285,-0.0039900716214361686
2006-06-08,0.0019005249982445168,0.003929496407258739,-0.0021861654816626858,0.0028351182474469347,0.003023650819935079
2006-06-09,0.0016277786732017045,0.008466888764942787,0.0022945139319097488,-0.003256454966075979,-0.0009938330379697386
2006-06-12,-0.000140116904733238,-0.007490747045532933,0.004077820105607986,-0.003739305353809409,0.006591764674801404
2006-06-13,0.0013258477565911738,0.011024620041125753,-0.0041116965827095115,-0.00010054634236759496,-0.0015089860896839507
2006-06-14,-0.001318738894350137,-0.000571700161340872,-0.0023403238576196394,-0.0052071384351101155,0.0028442068766700796
2006-06-15,0.0029720061141601988,-0.005903962160754969,0.008439307944757128,0.007263147318325514,0.0020895313543131226
2006-06-16,0.004722284208759759,0.0050115016742887175,0.006746132845269048,0.008696860151236415,-0.0015653578357551444
2006-06-19,-0.0015495797707529041,-0.0025743036218427405,0.0013405714915526747,-0.001801731573571748,-0.0031628553791498027
2006-06-20,-0.00627535562303426,-0.000276797423267589,-0.012521855940955489,-0.005915896562444359,-0.0063868725654696035
2006-06-21,0.004004717366575845,-0.002308618320616663,0.014395513509389739,0.001682644078777753,0.00224933019875255
2006-06-22,-0.0005252186609899269,-0.00490687012863748,4.5728825759685666e-05,-0.0019274595832270037,0.00468772624214509
2006-06-23,0.0006782790107748655,0.00479884785162907,-0.0016133584917459715,0.005378269609194163,-0.005850642925977798
2006-06-26,-0.002220550986703499,-0.0015654340763498272,-0.002802772252718684,-0.003272577530126087,-0.0012414200876193955
2006-06-27,-0.0015704808925778428,-0.008811960387384602,0.0022925306918252387,0.002599490318632794,-0.0023619841933848014
2006-06-28,0.0022509204994768583,0.0037094477288564767,0.0023504474275881544,0.0007010771793894163,0.0022427096620733855
2006-06-29,-0.0014187891574456084,-0.007356359728136743,0.00554828360514233,-0.0027836202654672178,-0.0010834602413208017
2006-06-30,-0.0014255625374767248,-0.007026760985367004,-0.005091548810099228,0.001256932945835006,0.005159126699724326
2006-07-03,0.0022290241258213113,0.007750808167624999,-0.0016129492702910077,0.004072377145742301,-0.0012941395397910475
2006-07-04,0.00010993079231587095,-0.007298137754319757,0.011670842321723794,0.0005813786703374219,-0.004514360068477974
2006-07-05,-0.003476971515175489,-0.014354135755296989,0.0014320393638172853,0.0006273977489198287,-0.0016131874181420816
2006-07-06,-0.00037613585071329884,0.004161753786782177,-0.0008193910989552045,-0.0036502004657861476,-0.0011967056248940208
2006-07-07,0.0001338193565190856,-0.001676064445081627,-0.005179740779444389,0.0052438816053814695,0.0021472010452208883
2006-07-10,0.0013613739755644935,-0.0011330031478835566,0.003027108057882602,0.004804430162729966,-0.0012530391704710377
2006-07-11,0.0011177846168648686,-0.001743071019134812,0.006004054014740564,-0.0016119831544821567,0.0018221386263358784
2006-07-12,0.0009089968174138571,0.001697478678316786,0.005117176038463426,-0.000349647892632858,-0.002829019554491926
2006-07-13,-8.315660366109125e-05,-0.004503590288401397,-0.0013085328216939976,0.006434539696587831,-0.000955043001136801
2006-07-14,0.0010337494304443055,0.009536744915867416,0.002206838092303343,-0.004800164778205417,-0.0028084205081881208
2006-07-17,9.916635390537108e-05,-0.009061282687409763,0.009636148329087069,0.002863074037910379,-0.0030412742639662005
2006-07-18,0.002995727865403734,0.0030405437953767833,0.0062300620769626955,-0.0022648425059880023,0.00497714809526346
2006-07-19,0.001372704060931925,0.004283077352068054,-0.004287054705368369,0.008038999154397026,-0.002544205557369011
2006-07-20,-0.004874982195485527,-0.004547261052803416,-0.014275761779196998,0.0004781864743278232,-0.0011550924242695142
2006-07-21,0.0013733924964667084,-0.006210825597085165,0.001841272122385959,0.005756159559757137,0.004106963900808903
2006-07-24,0.0027916550024575945,0.006645690501718537,0.004686185876556716,-0.003158725352154567,0.002993468983709692
2006-07-25,-0.002741375999177017,-0.0060037408071956485,-0.006016592257164156,-0.005307081298522597,0.006361910366174333
2006-07-26,-0.0005814137126650595,-0.003583528372896246,0.00010889825227307947,-0.0008345744116191706,0.0019835496815820987
2006-07-27,0.0009343712332771619,0.005827616311302941,-0.0013363030182559962,0.0013567378705090693,-0.0021105662304473664
2006-07-28,0.0017718065573524007,0.00045694443853303436,0.0007499780310986109,-0.0020537023304158836,0.00793400609019384
2006-07-31,-0.0020278076365619745,-0.011082845749526499,-0.002929407517939113,0.0035422341438410485,0.0023587885773766644
2006-08-01,0.004391353601204908,0.01124353338621391,0.007475239795696306,-0.000727395513749188,-0.0004259632633413971
2006-08-02,-0.0026767392005887115,-0.0031006587140962696,0.0009976348585820692,-0.008979862467658231,0.0003759295208175849
2006-08-03,-0.0009128572826346362,-0.0022990372090731545,-0.004824827153451915,0.0026360843962828532,0.0008363508357036717
2006-08-04,0.0006950229225764235,0.0018493845736718027,0.005360251649564576,-0.003693209937090101,-0.0007363345958405834
2006-08-07,-0.002317606993414404,0.004175708940927572,-0.0070085398188269405,-0.0013960818793342547,-0.005041515216423993
2006-08-08,0.008346813802503943,0.012591891070997127,0.0074411287660558845,0.007047077561778658,0.006307157811184106
2006-08-09,0.0009125351290222812,-0.01021935114939688,0.0057775089536868,0.00801577760401945,7.620510777975357e-05
2006-08-10,0.002998031881650289,0.005441105094386942,0.008038015465187618,-0.002339274818930419,0.000852281785957014
2006-08-11,0.003734940644584445,0.004918616362301646,-0.0007384424427525995,0.0027462122575956692,0.008013376401193064
2006-08-14,-0.001985167122548026,-0.0006259624828029808,-0.002653971725089856,-0.0022368888967593693,-0.0024238453855398977
2006-08-15,0.0018505489255666334,0.005197453357682582,0.0006350887676159159,-0.0010665782349706082,0.002636231811938644
2006-08-16,0.000123700935791154,0.006123468350132086,-0.00031998142313175793,-0.002472805798551538,-0.002835877385284173
2006-08-17,-0.004510635219474627,-0.008467452024337713,-0.003541936734075042,-0.007405228223478869,0.0013720761039931204
2006-08-18,0.002454621570692363,0.011260588159502653,-0.0029800190038066455,0.0006175668364410312,0.0009203502906324147
2006-08-21,-0.001720892146614091,-0.009581183987805317,-0.0019184086433992294,0.0014691026156064576,0.0031469214291417243
2006-08-22,-0.0028558851329680015,-0.00691372509419157,-0.0064745672427312774,-0.0027604268805599226,0.004725178685610764
2006-08-23,0.0013887195551347835,-0.0014110120969321473,0.004002420720825376,0.004995123276245908,-0.0020316536796000035
2006-08-24,0.004003762845792145,0.012364080682109525,-0.00013776674189858938,-0.0017245203117689824,0.005513257754726625
2006-08-25,-3.097452958460145e-05,-0.0017037390055104152,-0.001589611425439154,-0.0026114273366649662,0.0057808796492761294
2006-08-28,-0.0010913770352526187,3.693063935875047e-05,-0.006136386220678697,0.0025200732234362264,-0.000786125783126754
2006-08-29,-0.0009077372238622255,0.009259342485304875,-0.006419966256243309,-0.006604175464129885,0.00013385033961941706
2006-08-30,0.0029918384227768336,-0.0016537312367359098,0.011134331168316981,0.004196491426483485,-0.0017097376669572208
2006-08-31,-0.003288389844549613,-0.007185358281530909,-0.003397485387143512,-0.0015749865939970967,-0.000995729115526934
2006-09-01,0.0003501594057806121,-0.00239023717227045,0.003620100800347626,0.004560754254475378,-0.004389980259430105
2006-09-04,0.004732531652749683,0.00887327212259112,0.0010807809343644907,0.005878534410970714,0.003097539143072408
2006-09-05,-0.004865008761250734,0.0006845027592076564,-0.01557510950433002,0.003021224047410894,-0.007590652347291466
2006-09-06,0.004215744130197382,0.01240009909551376,0.01032097112016816,-0.0033820529745629047,-0.0024760407203294867
2006-09-07,0.0008976968554928288,0.004886648330091545,0.004037121766712709,-0.0053172366805077555,-1.5745994325182255e-05
2006-09-08,-0.0022677802103844807,-0.003823819259164816,-0.0041935505210207785,-0.0061252533502224515,0.005071502288870123
2006-09-11,0.0009293610152223931,0.000559845713101941,-2.0928047375296313e-06,0.005061791756768384,-0.0019021006042432228
2006-09-12,-0.0025283358205655747,-0.005136673701661763,-0.006356527129045276,-0.0003959999242294498,0.0017758574726741895
2006-09-13,0.0009871304833297667,-0.003972637064756812,0.010512427069833475,-0.002443907049084751,-0.0001473610226728454
2006-09-14,0.006703349378492407,0.028453673879809894,-0.004987205351793562,-0.0003840148442577262,0.0037309438302110176
2006-09-15,0.0025974410865508904,0.0066548265069154315,-0.0028068773485237005,0.004963504332337187,0.0015783108554746446
2006-09-18,0.002153492351613277,0.00566250269849878,-0.00397749236772131,0.003632332378568012,0.0032966266971076255
2006-09-19,-0.0007158910834530899,-0.003687571752990369,0.0006144385233430106,0.0021320430923736913,-0.0019224741965386922
2006-09-20,0.004347635519053771,0.010125545479022039,0.007927694466195224,0.0030112258196555884,-0.0036739236886577688
2006-09-21,0.005001633787289563,0.007163762547258402,0.01030352971875657,0.0009928981080354446,0.0015463447751078352
2006-09-22,0.0024584318631591376,0.01209119522201278,-0.0021033653520252504,0.0015306060607989456,-0.0016847084781499268
2006-09-25,0.0038838179865851733,0.011785628955848209,0.00230325701242216,0.0011730423569064263,0.0002733436211638975
2006-09-26,-0.0017250354845137297,-0.009079291483727643,0.0006230902004026866,0.00019814263058036971,0.001357916714689667
2006-09-27,-0.0009466322443943565,-0.0067532363900169355,-0.005406471266318444,0.003520479266526758,0.004852699412231196
2006-09-28,0.0031828401057278867,-0.006085173639984708,0.013893329275045982,0.0017915170419858168,0.003131687745864457
2006-09-29,-0.0009809353117611764,-0.00570817189205702,0.007884850655753999,-0.003685175548629844,-0.0024152444621118405
2006-10-02,0.00046701306978120323,0.0022756536114496894,0.0012309162458360096,0.0025305295298877657,-0.004169047108048652
2006-10-03,0.003423846914588553,-0.0033324308964248696,0.009127124619408757,0.0012886697817958961,0.006612024153574428
2006-10-04,0.004349074913525483,0.013294238825078549,0.007030729282280135,0.0028944926767204863,-0.005823161129977238
2006-10-05,0.0027616561493685175,0.012236450702799625,0.0006228403383570743,-0.0002610965987855621,-0.001551569844897068
2006-10-06,0.002144884622244705,0.0001973910214138413,0.0020067700933498987,0.0037778510307350985,0.0025975263434799825
2006-10-09,0.006891866024245144,0.012555492618898267,0.008731679566633174,-7.237355819515387e-05,0.006352665469644287
2006-10-10,0.001809826215130923,0.009612462240622333,-0.005205456436431933,0.003390422081540059,-0.0005581230252067681
2006-10-11,0.0013735536889337538,-0.0026010892139253406,0.009647664494632748,-0.0018144374879034773,0.000262076962931085
2006-10-12,-0.004548522407738877,-0.01241877173968267,-0.0011175380967764553,-0.0015092171704996042,-0.0031485626239967784
2006-10-13,0.002789591781089396,-0.001134976524477336,0.008802834783027244,0.0028532147861009185,0.0006372940797067562
2006-10-16,-0.0022866395204682016,-0.0038226424962907626,0.00012909813639516615,-0.0012645704540481442,-0.004188443267929066
2006-10-17,0.00271491391112741,0.0015389584011233181,0.00207277752815465,0.00992500012600192,-0.0026770804107702495
2006-10-18,0.001626641511768083,0.000800180611864083,-3.577993994567313e-05,0.0026962003091069897,0.003045965066046932
2006-10-19,-0.0008482979538445578,0.0006350691753639407,-0.0028565397605572976,0.0003083149420273265,-0.001480036172212201
2006-10-20,0.0024010255823847457,0.003536999026401061,-0.0013723372001799726,0.0038138352901670343,0.003625605213150861
2006-10-23,-0.00044129477867477923,-0.00740007507426484,0.007977556879524507,-0.0019211886764180254,-0.00042147224354075906
2006-10-24,-0.0027195996465583855,0.002829421413571305,-0.01296134639378585,0.004268525478609036,-0.005014999084628032
2006-10-25,-0.0001690019894901337,-0.00253122622192837,-0.006865546497337934,0.004146028945410588,0.004574735815895181
2006-10-26,-0.00038579999049372896,0.001497864684473645,-0.003954307825929417,0.005725978326469966,-0.00481273514698911
2006-10-27,-0.000886721812375902,0.006269210364879078,-0.00595491015919972,-0.0017453746274127457,-0.0021158128277702203
2006-10-30,-0.001136196011858351,-0.007474898345873159,0.008719509874310685,-0.005193334151949321,-0.0005960614239216093
2006-10-31,0.0018058722068579872,-0.0015338882151063353,0.007289088400982016,-0.0024921163626244426,0.003960405004180711
2006-11-01,3.2994549490629e-05,-0.0005086002502092962,0.0035152350213681852,-0.001043461146371789,-0.001831195426824584
2006-11-02,-0.000563145110402346,-0.0030014947756496707,-0.0034572790149791635,0.007550124829705408,-0.0033439314806859577
2006-11-03,0.006071333394722891,0.005906488259829432,0.0077277627878226205,0.009877505954858179,0.0007735765763813326
2006-11-06,-0.0030191996804428477,-0.004299924868504801,-0.008845120199506173,0.0017182306057232978,-0.0006499842594837139
2006-11-07,0.0019185032426202104,-0.003260598416643726,0.012302630255406575,0.0002398213875408696,-0.0016078402558228767
2006-11-08,-0.0020810747003736202,-0.0042339749446613385,-0.0037227559487192476,-0.0013445358036354858,0.000976967895521591
2006-11-09,0.0013087617967028735,0.007117397706117596,-0.0013268699092671681,0.003834955323900562,-0.004390435933939496
2006-11-10,-0.0004098744043707105,-0.0028640110858110975,-0.002275420674149647,0.009849149510467906,-0.006349215367990003
2006-11-13,0.00338163421229635,0.003136108800189026,-0.005925217015051356,0.008073274926291426,0.008242370137756303
2006-11-14,0.007381474416169094,0.012683867528229687,0.01107309566930963,0.005216417889683909,0.0005525165774531461
2006-11-15,0.0025917272710912543,-0.0002332165088912923,0.00463134230949417,0.005151711272440463,0.0008170720113216758
2006-11-16,0.0038412154729334353,0.0072434190528121575,0.007049800402161556,0.003868554319694105,-0.0027969118829340774
2006-11-17,0.0018823518076675945,0.010766636331529885,-0.0067788225145503506,-1.0119448061379912e-05,0.0035517128617522237
2006-11-20,0.0007465576984404493,0.006708793849265254,0.001184551215195179,-0.0030494596773366417,-0.0018576545933619946
2006-11-21,-0.0017550862527064724,0.000132256895772102,0.003112685168517644,0.00010663119153267107,-0.010371918266648307
2006-11-22,0.001513267537573687,0.004282993917179351,0.0016937753597900628,0.0020607552918352405,-0.0019844544185099074
2006-11-23,-0.005352004537355655,-0.007871627620534115,-0.006419968940172064,-0.006211510290490404,-0.0009049112982260344
2006-11-24,0.0001550913236582011,-0.00467571478181476,0.006256242139350968,-0.00047603662283552235,-0.0004841254400678814
2006-11-27,-0.0016900539724320214,-0.003571000368025879,0.0008478543534919408,-0.0034436066516048453,-0.0005934632235893019
2006-11-28,0.002871857974735985,0.014352624891757901,-0.005255407018388428,0.0046690320002581685,-0.0022788179746837025
2006-11-29,-0.005027446825859591,-0.0048807060570039435,-0.010359551728501445,-0.0022255735111028655,-0.0026439560068301123
2006-11-30,-0.00017452683880969416,-0.0049745183322058425,0.003598205994683374,0.0016457283211739528,-0.000967523338890261
2006-12-01,-0.0003088630032999258,-0.006337988814622811,0.014051508311481933,-0.0028883866479308355,-0.00606058486212799
2006-12-04,-0.00045733163014017404,0.003764577864470688,-0.005597220537205239,0.007243604508992874,-0.00724028835681902
2006-12-05,-0.0011275689297298372,0.0011365255634275106,0.0011250741025098667,-0.007301220459318262,0.0005293450744615361
2006-12-06,0.004106937500511087,0.0070840333054267785,0.006454657941780586,0.002296671533233355,0.0005923872216036299
2006-12-07,-0.0011310250521589034,0.004466633670449856,-0.007039521586199082,-0.005433764219657723,0.0034825519267713354
