date,SPY,AGG,GLD,EFA,EEM,VNQ,TLT,LQD,HYG,DBC
2020-02-11,-0.0022800563843270545,-0.002464917145214435,0.0040509647429854455,-0.004030176320141143,0.005184543186283425,0.006149389654365447,0.00017465243920778298,0.003062537828127099,0.00011988220679551631,-0.007509137889509058
2020-02-12,-0.005209402588745809,0.0016394871725133931,-0.0034421359377935666,0.014323806897945043,-0.013265628649255255,0.022315808609752918,-0.007392522732298208,-0.0021286050030081016,-0.005493835557190534,0.027203279073919652
2020-02-13,0.017978574173050696,0.0052637663522214434,-0.0053707820363328735,0.00044837644681619505,0.007934148148748214,0.001900471636470621,-0.0046294819043626815,-0.0014781108790093522,-0.007154727258530512,-0.0030343783644565165
2020-02-14,0.00034865369031146867,0.00013176029778803582,-0.009135881363010799,-0.010207893975697102,-0.01029732058073954,-0.014849353552574492,-0.014959975151204967,-0.004841693342687732,-0.000282498241874683,0.0020503414073309127
2020-02-17,-0.00951823837028245,-0.0017550299075071688,-0.014028669137042782,-0.00016212383282412641,-0.01262048502066673,-0.006566027725930439,0.015321297263020891,0.001031488313531899,-0.0010158684821226325,-0.016975071885229846
2020-02-18,0.00824850933192805,-0.0003814906338179478,-0.0028757146949164977,-0.008948142996676997,-0.0036939248499210354,-0.004596648788209961,0.0065218116936737605,0.0013483834016441705,-0.0019440896267242569,0.003817048911802793
2020-02-19,-0.011059697693508496,0.0035437280208061262,0.0016117967380005075,0.004452838747074303,-0.006404169902232486,-0.010579848347620205,-0.006274743145040606,0.00457624340176357,-0.0002616204332937947,-0.02473867274086166
2020-02-20,0.002449765941610102,-0.001548311657605874,-0.00047381316374991327,0.002843692346617713,-0.0022746091131221773,0.009529150516487159,-0.0021305467994547976,0.0031092757672765113,-0.005398740387643488,0.008938185431550096
2020-02-21,-0.018040951664913183,-0.00193440949147992,-0.0030889886312756454,0.00872512931042552,-0.016101100685180333,0.008994529786521741,-0.004814333618908185,-0.0009573784057885467,-0.0020325597585430415,0.009325349827207802
2020-02-24,-0.012073988024562098,-0.0011370342603692542,-0.007427471930228932,-0.006697144013132252,0.011110050237696463,-0.012056265318778993,0.011660560876777422,-0.0043340530272871405,0.002846435680580583,0.017323874927256396
2020-02-25,0.0023363543079709375,-0.0023227972208024156,0.005298528428962019,0.0005777009950525449,0.013024855918894145,0.00808234843831182,-0.01073326248262995,0.0017550683618505574,-0.0016049532677894648,-0.012651985277418173
2020-02-26,0.007454043769762767,0.0003884652216240678,-0.010468836242674941,-0.011760582905161427,-0.021842692922118285,0.016668087057689525,0.000865357664872264,0.004317299993597893,-0.008267219097096599,0.0022213052459970077
2020-02-27,0.002095468528452083,0.00417316999513102,0.006672531583213466,0.006464380241052053,0.011332763904510912,0.02069194358404785,-0.0008203933764370218,0.0029733785255305636,-0.0022234150098741218,0.0073018336564925545
2020-02-28,-0.0006165830764918645,0.0008934483273884402,-0.007889925609529246,0.00485379146418806,-0.00895243555478742,0.031000996967812968,0.006250312546392828,0.004217987380777977,-0.005234361570546305,0.005770637576851805
2020-03-02,-0.002368972014422931,-0.0005565059769228885,-0.005844405088333457,0.004650367059164786,0.009955284454620185,-0.009341973014014534,-0.0007862358589012209,-0.0006818195309075403,0.001504970552247422,-0.010703333452307649
2020-03-03,-0.013494529146853984,-0.000655930203793704,-0.011694381333630204,0.0002920562922287166,-0.0005380150378045135,0.030562018229317128,-0.013290809830104337,-0.0016446063049785529,0.00176551964065433,-0.029937726446044036
2020-03-04,-0.006325697945675783,-0.003859505522114252,-0.003788637310495054,0.00393573084310609,0.0005643794654977744,-0.0034757335600010793,-0.0018982724006769683,-0.0026661776935131692,-0.00820070820142611,0.004569701557314963
2020-03-05,-0.0038764367816453782,0.002304592556223226,0.008304518604199517,0.014426718775109993,-0.00186071482746689,-0.00602724833507994,-0.007348855607688606,-9.222116641923581e-05,0.0039837959911736935,-0.001722902653136814
2020-03-06,0.010465056604669815,-0.00011676622163131473,0.004540057456338948,-0.002236517236708535,0.013982348515011343,0.0038200762219801187,0.000601564827531274,-0.00017799766876968617,-0.0054461619646142675,-0.006940965702870537
2020-03-09,0.003723078119517365,-0.0003754015568284652,0.008329984273114098,0.0015005133663569348,-0.013817511658982089,-0.005915830668859224,0.010841359356206807,0.0009002156285834576,0.008016270328696581,0.009823219591897983
2020-03-10,-0.01618297310420407,0.0081252398736468,0.00459340584866867,-0.009300955822358712,0.007130356837207067,0.0045908213867220365,-0.013148818915503986,-0.0003696508330509706,-8.707910936763235e-05,-0.0003675202871325747
2020-03-11,0.003538496143766531,0.000832151649834483,-0.008720746026734096,-0.007379564147205522,0.012726005499544564,-0.013819237576054254,-0.006049115289508537,-0.00038601772540836635,-0.006122502665769594,-0.016421882732112668
2020-03-12,-0.0031624950533781374,-0.0018149703077167865,-0.0023914488042917686,0.0011404099392483215,0.00836062826920055,-0.0022393397227301673,-0.004177966020253852,-0.0028165799651625524,-0.005596338686513007,-0.02413559885461127
2020-03-13,-0.005920121201659364,-0.0009949550817236479,-0.006071769990587712,0.010013556539493625,0.02659770323981643,0.014084751982875532,-0.0028848599172357704,0.0036780329613721944,0.0019129655389621182,-0.014025187486681745
2020-03-16,0.006255988130289938,0.0029731762610734768,0.011213844569556061,-0.001982406644769928,-0.005759597294600088,-0.00029360867598142817,0.005594824131882859,0.0004082587097639349,-0.001813235930256627,0.030347533728283697
2020-03-17,0.010218220256014151,0.00036477968620804576,-0.009483317466955207,-0.0018028104446534215,0.01109291162151791,0.0018338086633985418,-0.001311872486545662,-0.0005402884778703103,-0.0003283597614445356,0.009304544113839694
2020-03-18,0.009275960462333584,-0.0035447547747382555,0.007636156468449904,-0.0033106127858898416,-0.0009648594942457826,0.0054070015795875635,0.003143173162054566,-0.0027059694191125397,0.008286378568477295,0.0025747048463334145
2020-03-19,-0.00745366974643336,0.0023956042782420804,0.007630065161099887,-0.004438332765511901,0.0142236055677457,0.012854067981713546,-0.004730399573949219,-0.004915110749582855,-0.00336512869781881,-0.0020902998552589777
2020-03-20,-0.002445591840972909,-0.0016041997685347733,0.015300641416681218,0.0028791814966719295,0.0001509102216213096,-0.01740833020408467,0.0017380646809576454,0.00506268758656614,0.0004609145575179592,-0.0029184453740351665
2020-03-23,0.0036063356831323844,0.004799631791214558,-0.0030375575193196842,-0.012926793481331824,-0.00416000272644547,0.006577124531855688,0.0058795974332504185,0.0022153848893431893,0.00731407380439699,0.014903699856706264
2020-03-24,0.009694225472928527,0.002800830399248228,0.006150830493394715,0.01157460299231283,0.015047562005545445,-0.0025540399554784066,-0.0055356642680254595,-0.006018784896724768,0.0015219899346841912,-0.00598251266989068
2020-03-25,-0.004051580480979352,-0.0010477801510225767,0.019002432553865665,-0.005590695281180999,-0.005335693238885275,0.002101984438865983,0.0059065121996829985,0.0030034543942353653,-0.007937786590666795,0.007466926664831219
2020-03-26,-0.001278121955663825,0.003307222906561143,-0.004740549586039916,0.0066443680879779785,-0.015780709170987037,0.01166845969181818,0.0003959009186429911,0.0036056987127285416,0.0027056513785167083,-0.0041913668553755536
2020-03-27,-0.009977692409356163,0.00025034489454682637,-0.01225333771034766,-0.010922557069239017,-0.005622397556662493,-0.01247107665317974,0.00790293657691949,0.0005891451742516392,-0.005702253337941104,0.024642088661975918
2020-03-30,-0.010826899680829461,0.0022281527641231564,-0.015078374719763175,0.00617639328539534,0.0072572690810757505,-0.0105269423244529,-0.00152259132772329,0.006159339044278795,0.007248373708369738,0.009550368851334009
2020-03-31,0.008153837832880775,0.0013007769716249736,0.00615402322270504,0.006203772201404408,0.016022331032656364,-0.020409046351008812,0.0028819387035185443,0.0009381708723048567,-0.003988132783662183,0.01589095353391097
2020-04-01,0.013291454168010234,-0.0020532532345114395,-0.015104090328904734,0.003666121563522221,0.001498183911188963,-0.005563479166497786,-0.0003069542591453236,-0.005236041961836277,0.015123651441276555,-0.007164458385303347
2020-04-02,-0.0002042412151705554,-0.0015422280754818943,-0.0027315461329641753,-0.0084922574399283,0.015185045033277753,0.014565051515124803,-0.000727296338383862,0.001499256709452965,0.007553610053859023,0.01352967463703196
2020-04-03,0.009958685048670014,0.002674622396946522,0.0038987186968422564,0.002478585943787469,-0.015162160815423575,-0.0009739070882591285,0.001957330057007528,0.0010446724148799533,-0.003855819842229378,-0.0037396926970501452
2020-04-06,0.0038933297168974946,-0.0007641894671425055,0.0018339054249562339,-0.01015579706163583,-0.004788040018429046,-0.014033928347866374,0.004057883044260154,-0.0021612001361180086,0.00025959025553473397,0.001584721173094114
2020-04-07,-0.005619618225738718,-0.0009377334452365587,0.0038015262683204643,-0.0019513846007545087,-0.0030340390242665372,-0.004883670153650587,-0.00944582286852356,0.0022868962542492315,0.0039567403419836205,0.020798077070767633
2020-04-08,0.0038910579657864324,-0.002327317603054867,0.0021378431285267673,0.009356347982709843,-0.0010608865708914522,-0.015616040848202277,0.010837251428903315,-0.006184134615868597,0.004108007734186941,-0.012939318128057533
2020-04-09,0.015009269984021259,0.00114673439665997,0.010790386919661442,0.0073040283380281165,0.0011916359722358042,-0.0117321502219199,-0.014057731221922833,0.0038630383081959788,0.0023878953773271705,0.0027590934201849205
2020-04-10,0.00013766622638545627,0.00527643937383264,-0.0074812777938595525,0.00041167874488500867,0.00807228911530646,0.004481319462019299,-0.0051766929633559776,-0.003199940450364378,0.006469018565805321,0.005716760255456063
2020-04-13,0.015260683346614764,-0.002610565023009059,-0.005226608748514248,-0.008319208143163033,-0.004805540227305061,-0.012253541388650343,-0.0007126071930545045,-0.003603698812175776,-0.00046097508275196476,0.00674985209014162
2020-04-14,-0.024278073965954106,0.00014039237388433813,-0.006010025783566441,0.005971326230751317,0.001814532370017326,0.012232653750641339,0.0031171181309555913,-0.0003111695817582887,-0.0016893531792233454,-0.005480938080680744
2020-04-15,0.008242439149469115,0.003637826399367685,0.007116092215250235,0.0004487042279431267,-0.00027355024576426203,-0.00044416640778495865,0.011914744376387832,0.001755531464800366,-0.0015893000332938998,0.026482869745745888
2020-04-16,0.001298707958031442,-0.00012131236378097669,0.007691031673281818,-0.02018548234256143,-0.010260509449568236,0.00123409343724223,-0.014047363260890703,0.0007386223421438358,0.004484524642297788,-0.016116195555769854
2020-04-17,-0.002349163414927446,0.0012192348631902003,0.004012648351327522,0.00717992407462838,-0.0010507638690258141,-0.002663633955927766,-0.0038378068737339177,-0.002687940183118673,0.001999069618076172,0.018578640934923795
2020-04-20,0.001343248314844441,-0.0025976149872645807,0.010009362453302856,6.406427117261639e-05,-0.0013908507172142892,0.008593882721119446,-0.01607734996788852,-0.0017937901033619355,0.001626661854714341,0.015506800408048738
2020-04-21,-0.018304570458225727,0.0011585975212464175,-0.009329787587666694,0.010882400997252666,-0.0016337424245680158,0.008704314388319081,0.0002390396540899666,-0.004163449918188982,0.0041663340779218815,0.02414736035213618
2020-04-22,-0.0015995137568457056,-0.00039219414396254355,0.013970742442858874,-0.009381600259551372,0.000598213626191262,0.0039055551613750585,0.0020537348568162384,-0.0007301625871053697,-0.010177602407253693,-0.01981136791432314
2020-04-23,0.0038505870986006562,0.0025631712016752606,0.012791612114120448,-0.0277381164843129,0.0010961525350556634,0.006365783126106195,0.012025285487101599,0.004182245887211173,0.00172133015356432,-0.010747835150055873
2020-04-24,0.014440976570795535,0.0030712967009529344,0.006341638228791635,0.002739066058156905,-0.004663671348576709,-0.0019538065583346305,0.0009119130765537704,0.00010293522924723054,0.0012602138240550428,0.01899512843560616
2020-04-27,-0.0044210027719639305,0.006604452127894549,0.01490902183797183,0.0028491277105782507,0.014669323849591074,0.006123908740954897,0.007892088157161584,0.003367328178015363,0.0085687323854283,-0.023450057798171636
2020-04-28,-0.0071633559875309005,0.0015399033917139807,-0.0132490085652767,-0.014632544473287141,-0.01302256865324129,-0.003300870550746825,0.004413393496943112,0.005619947615353662,-0.007544629190130173,-0.020041067033011378
2020-04-29,-0.004264967937736954,0.0009002946334005853,-0.003977366223808683,-0.008351777076731156,-0.007936937375001653,0.00034135874447307704,-0.0032901671081854945,-0.0021034534776271157,0.008006213157174086,-0.005953687143944338
2020-04-30,0.00912592745141035,0.0005691674800780427,-0.005704109024607511,0.024576514303495618,0.03175991982452957,-0.002623697782384158,-0.010650742123038806,-0.0005861329936392619,0.0005387564477181079,0.0026173070696680423
2020-05-01,0.003582596474033509,-0.0008105303322803489,0.006225820619265271,-0.0024174544991311555,-0.0115316204262039,-0.004578890003348157,0.002078821975003811,0.008325385274376441,0.0026230057622362015,0.020258563060870604
2020-05-04,-0.0045295729297612644,0.0009322641961393184,-0.00828238399250666,0.0067242300113837935,-0.015112039928218312,-0.00706223337753315,-0.011279231051727045,0.00557815258458111,0.008604566976930706,-0.002135718431694806
2020-05-05,0.005326111847927687,-0.0006649765093641262,0.006520762507532071,-0.005460502526612093,0.008566278713952774,0.005325950553832193,0.009790845173188116,-0.006202047333521503,0.002984701320672991,-0.007464680270313799
2020-05-06,0.0013934870956994595,0.0005038468401541773,0.011541096364586334,-0.018156961006098402,-0.02331423008916412,0.014352730390307657,-0.001225074339822315,0.0015823307116113218,0.002176396685881126,0.004121557155139571
2020-05-07,0.00962902531068526,0.003399398800593872,0.006010636935696248,-0.0012237588211549742,-0.0024296601437713587,0.012858783605054623,0.009034692009888896,0.00012116419114324081,0.0013797629634842124,0.006114772276257852
2020-05-08,-0.006157587715105799,-0.002456883788950089,0.002641162783481358,-0.0020646342675612116,0.02456946284739322,-0.013139089574270924,-0.003630079910565532,0.0032427467641733044,-0.0022777706213316234,0.005757511926988421
2020-05-11,-0.002619925787906964,0.0029515890770427846,-0.007772461927563704,-0.003248816802965699,-0.017279831511396795,0.014123527288722104,0.002032320916003344,-0.002696707453507906,1.5158466302626645e-05,-0.0020440027446286635
2020-05-12,-0.003228883310339957,0.003398183094829246,-0.00661759723033313,-0.0007332593583641485,-0.02223526963316186,-0.0030896969771334153,0.0015825286107517904,-0.003054373739677259,-0.003447115248989296,-0.024433357059411683
2020-05-13,-0.013352725926606591,-0.00021813964452264593,0.010550877255854794,0.002608404865041832,-0.016761021750203196,0.006750706212974834,-0.0003405015265232862,-0.002436259497181585,-6.586590333660839e-05,-0.011362462093167823
2020-05-14,0.003274264087891947,-0.005267206712007123,0.006699728754406128,-0.0010461292908648155,0.010424535262787195,-0.009387193694159354,-0.003270598499467432,-0.002042639096580622,-0.011613254039916593,0.018092146440858017
2020-05-15,0.0029429309355842826,-0.0014522023675387105,-2.079510909496396e-06,-0.010869708809023777,0.01299186444476978,0.0018379222783433612,0.002966688644010194,0.003200683309444182,0.002320886346140495,0.002555259783703411
2020-05-18,0.0005245080998185577,0.003347484147943821,-0.003104897175876507,0.004565524610093326,-0.005574115397517236,0.00367711981313518,-0.007001136196058737,-0.004345473170223354,-0.00045476793422875536,-0.003864984060991232
2020-05-19,-0.0017404495798315912,2.1742978594818314e-05,-0.016272346794740194,-0.016914065146877502,0.007984995725044174,-0.015581162603678093,-0.009142471734975038,-0.002234211726815818,-0.0015355774166429955,0.01428601223580143
2020-05-20,-0.012897805939603617,-0.002438639864676856,-0.008451996701345289,-0.017804675324758,0.016002108904435427,0.0068313893884497465,0.009394888235559389,-0.00664278363478093,0.0012662068038762084,-0.014039718547997041
2020-05-21,-0.0034985342173796544,-0.0011925481679035698,0.015970511323488767,0.006796736987677931,0.02050469860654226,0.014731069435824888,0.005496873314215647,0.003925595192890194,-0.007065752943518817,-0.002640706921668962
2020-05-22,-0.002762157314600837,0.0021975284481570525,-0.010168485176496007,0.004749276276905931,-0.0025550843039463954,-0.001552843380504534,0.0004980937424215176,0.004923089836151186,0.009881337059603179,0.0019340054655525845
2020-05-25,-0.007104617155525301,0.0014570041792430041,0.0018691542008906648,-0.0002284017635344275,-0.025858141109348084,0.014883491856010391,0.012587293262069787,-0.0011171737502698904,-0.0003591691669185968,-0.0053624211492834
2020-05-26,-0.0010478162491535565,-0.0005226872202860001,0.008567650976452965,-0.012028921258818404,-0.009069796841293547,-0.0017139660523102069,-0.0020241170634975668,-0.001007095127503019,-0.0005762566979320171,0.001467904940310194
2020-05-27,0.004294112205311319,-0.0008449455572913081,-0.009959390354914114,-0.0059654098869068965,-0.004601409440409726,0.009415655454818725,0.00999869650981485,0.0018320653935735662,-0.004706409438709777,-0.0021663085641492187
2020-05-28,0.018298971979902285,-0.0009077726696377102,0.0018300969247585042,-0.002039430729453973,-0.002697994735616608,-0.02344119080962587,0.001327215329661311,0.0056920657678507175,0.00027940858303565787,-0.01743165255543777
2020-05-29,0.002125795751842714,-0.002244890115850391,0.007998266607811902,-0.013796684087805666,-0.001892030146967454,0.026220135596858513,-0.007746387544368662,0.0016634510777366425,0.007148351012224506,0.0024848190979876376
2020-06-01,0.002909812918761731,0.004149729220579977,0.0004198201425093263,-0.006239842358486467,0.012925167449887335,0.016332312798626125,0.013969870743650808,-0.0025174131078467745,0.005379257147792758,-0.016537246796588096
2020-06-02,-0.00022725730681574156,-0.0007328061625385935,0.02380747338591184,0.006030790602704973,0.014688755298523745,-0.0027305923296127898,0.007489070060975953,-0.005999526584115347,0.004464691683117219,0.0022849671477306937
2020-06-03,-0.01765449330420394,0.003146316271981741,-0.013347083206025174,0.012865427907303502,-0.0017085010259622374,-0.02080162805688315,-0.0009148330041712662,-0.004095733483015922,0.0029123220496596854,0.01751089678567924
2020-06-04,0.00022565790215058756,0.0039127212116673955,0.008987632019370525,-0.0034212890447302643,0.012693742956661196,0.003401954213211919,0.005496898037944101,0.0003957911285613805,-0.0016481543410244827,-0.003342146790314368
2020-06-05,0.0010453124651803557,0.0025948720961508267,-0.0010976528974259092,0.006949377961900817,0.004293593936729629,-0.015145528839027976,-0.0030517111136606836,-0.0023578576005026846,-0.007149405270688761,-0.014560887430210097
2020-06-08,0.023751640649681396,-0.0010082158808786207,0.006638892198901292,-0.01660264535959947,0.0009695242192637209,0.0050813939159878325,0.00626777756164778,0.0008559562815337693,-0.0008544100207764408,-0.001401483364807789
2020-06-09,-0.001341449790835611,0.0010966692849120412,0.0039314261930498366,0.006093591063642809,0.010517339776145085,0.004724914888450409,-0.018074854997024214,-0.0019708087250611167,-0.0010299502918083203,-0.010283438015714134
2020-06-10,0.003325545034501898,1.8397881907203908e-05,-0.005686524588812478,-0.006812380796533996,0.0010573564581776713,-0.009764020007936575,-0.007708973473279683,-0.0038803699636602482,0.005444157327868136,0.007688522094374187
2020-06-11,0.00014819508259397756,-0.00219774957095706,0.00219276450139334,0.0029883113389613343,0.023571480751222833,0.012321888777125674,0.007402507863771449,-0.00432971378392589,0.0017179114325757265,-0.0016660702672129993
2020-06-12,-0.01056677898896763,0.0008966736459087936,-0.014897322447124377,-0.001907193173479334,-0.016071954320747556,0.008944354494571823,-0.0018872184787349765,0.006024192606936043,0.00828401651834038,0.02173940491127747
2020-06-15,0.011274851046967764,-0.0028915359427857477,0.0052575929964916585,0.011922734769556553,-0.005603393683454889,0.010767545997931007,0.001568872282294979,0.003479105480366166,0.006193505158331725,0.014850704353259343
2020-06-16,0.007581289787132642,0.0030720358404570536,0.0027591486460062046,-0.007434019765678735,-0.0011964942082920184,0.00041231740760675243,-0.010180742660756867,0.006659790676004235,-0.0021417914742997276,-0.0017302203750639692
2020-06-17,0.00795073980113018,-0.0010913604667973113,0.005547595489045763,0.005812745059799805,0.005221020374938481,-0.014841377575389005,0.013968561504433784,0.0021598701955952188,-0.00888787065172192,0.009214239506981815
2020-06-18,-0.008116713276626922,0.0005862397681830473,0.008982634911791354,-0.00218724634711936,0.014615415757228498,0.010789488028497834,0.008999558187792293,-0.00150616714250841,0.00714137300021454,-0.004755900373496492
2020-06-19,0.013731350788023095,0.0007931834198907011,0.003327983832866644,-0.0011183453088648044,-3.8558510132586244e-05,-0.0025779452119549405,-0.0015170376560794637,0.005120806162852159,0.007009387752262677,0.0006262292386289539
2020-06-22,-0.012770056978452262,-0.0005730141336051167,0.0015301986735601007,-0.001343661151789916,-0.015888473161116107,-0.014565686066120673,-0.0030592131253672954,-5.93767803407094e-06,-0.006726329094262612,-0.004355230153289279
2020-06-23,0.006021468780939121,0.0015576945026476285,-0.006897811156151221,-0.007180357972046762,0.009791304864392227,0.014796440966826432,0.007783077397439923,0.0009537510523097972,0.007764584941910651,0.009854850130058584
2020-06-24,0.021174050632674617,-0.001117279656004837,-0.005515079503847947,0.00015343658600367347,0.008798523003751557,0.022800001602479934,0.014986067979089282,-4.281331964464007e-05,0.0020844196922071984,0.018252367992910575
2020-06-25,-0.008883498026922454,0.0022748279051503536,0.010035903365998142,-0.0002747276082711386,-0.02178051230742701,-0.0001242656236198472,0.0072097498492976805,-0.011019203383455887,0.0009685089536539935,0.010260434323438185
2020-06-26,-0.004874820097200362,-0.003312184924138857,0.012079941668907003,0.0024053167894566166,0.00019496041675102772,0.023439474516070362,0.01641728501325181,0.006184375851462418,0.008296472848273038,0.011813722086837283
2020-06-29,0.0014178073684404865,0.00039781168724766105,-0.0016324808700778073,0.0010230431111397625,-0.01779241833319496,0.0012953491436581161,-0.006972320680364962,0.0019748680958413525,0.006935306463575901,0.011827540920902631
2020-06-30,-0.004281207280834654,0.004965006928240899,0.0006941874067824601,0.007315428197307683,-0.007298339815975908,-0.003756839449981729,-0.006193982231603528,0.0013656616129221857,0.003441129625736365,0.007143584504361169
2020-07-01,-0.014176201687249299,-0.002441232933562709,-0.007090635085496639,0.008422358216733683,-0.009998795771130376,-0.006434115108601753,-0.008987550062480705,-0.00011444394915915773,0.002543520010711478,-0.01415524372734115
